Smell_Source	Smell_Word	Quality	Sentence	Year	Book
of incense	inhale|perfume		You inhale the perfume of incense all around , and merely perceive the pontiff â   who is going to celebrate celebrate the most awful of mysteries on the very spot where they were accomplished â   pass quickly by , glide There are some seventy within , and connected connected with this mass of buildings , and a visit to them all is no light achievement .	1860	bl603077
incense of sticks|of sam - chu	perfume		A few moveable boards cover in the daytime the bed on which they repose ; the fire destined to cook their frugal repast sparkles near the poop ; gravely seated on the mat of rattan , and with the quiet aspect of a precocious manhood , manhood , the copper - coloured urchins wait in silence for the anticipated plate of rice , whilst the protecting genii , secreted iu a more obscure corner , are not forgotten , forgotten , but have their daily allowance , the incense of sticks , and perfume of sam - chu .	1860	bl603077
of incense	perfume		The perfume of incense still clung to these sacred purlieus .	1860	bl603077
of sanctity|of lamp oil|incense|wooden	odour	monastic|fusty	There was nothing at all monastic about them â   none of that fusty odour of sanctity , redolent of lamp oil and incense , that pervaded the gloomy corridors and cheerless cells of the convent at Acre , with their iron - barred windows and wooden pallets .	1862	bl603083
its|incense	fragrant|fragrant	fragrant|fragrant	coming social as well as individual , increases its power over the intellect aud the feelings ; but , as the consecration of the temple rises in man ' s mind , other earth is desecrated , the world ceases to be holy ; that soil which bears its flowers and sends up its fragrant incense is no longer the floor of God ' s temple , or the altar of his praises .	1865	bl603108
incense	smelling		reverence at this hidden altar of sweet & gt ; smelling incense This is the offering He has chosen ; this is the sacrifice with which He is well pleased â   to do justly , to love mercy , and to walk humbly .	1863	bl603127
an incense - burner|the wood of aloes	fumed		Two slaves advanced towards me ; one ' held in her hands an incense - burner , ( in which was burning the wood of aloes , ) with which she wafted the smoke into my nostrils , and per - fumed me as if I had been a holy person ; the other held a small silver urn , pierced with small holes , filled with rose - water , which she sprinkled over my whole person .	1866	bl603138
of incense	perfume|perfume perfume	perfume|perfume	Inside , the gloom , and loftiness , and perfume perfume of incense weighed upon his spirits like 160 DOCTOR JACOB .	1864	bl603143
of incense	smell		A smell of incense pervaded the streets , for prayers were being said in all the DOCTOR JACOB .	1864	bl603143
incense	odours		They love incense as dearly as the Peris who subsist entirely upon odours .	1861	bl603161
Incense|from each closing flower	fragrance|Odours	delicious|sweet	23 Bright as Woman ' s tearful eye When she weeps , she scarce knows why ! Not a sound disturbs the hush Save the mountain - torrent ' s gush , As it struggles , with a bound , From the depth of shades profound ; Now through tangled brushwood straying Now o ' er velvet moss delaying , Lapsing now in parted streams , Like a youthful poet ' s dreams , And , anon , their haven won , Gently gliding into one ! Cooling breezes bathe the brow With delicious fragrance now ; Incense sweet from many a bower ; Odours from each closing flower ; Swell upon the rising gale , On the charmed sense prevail , Till the pulse forgets to move , And the soul is drunk with love Alaric A .	1865	bl603167
wild - flowers|incense incense	hues|fragrance	various	The Pilgrim journalist also records that wild - flowers of various hues and fragrance contributed their beauty and incense incense to the charming summer scene .	1867	bl603171
with incense	fragrant|fragrant	fragrant|fragrant	A feast follows , and Wijayo and the princess retire to pass the night in an apartment apartment which she causes to spring up at the foot of a tree , curtained curtained as with a wall and fragrant with incense .	1859	bl603250
of incense|of gunpowder gunpowder	smell|odour	sulphurous	Prayers and hymns now sound here instead of drums , trumpets , and rude oaths ; and the smell of incense fills the air in place of the sulphurous odour of gunpowder gunpowder that pervaded the atmosphere less than an hour Though Cross had been several years in France , it so happened happened that he had never witnessed the ceremony of the Fete - Dieu .	1865	bl603272
of incense	cloud		Following them , enveloped in a cloud of incense , surrounded by the clergy and chief dignitaries , came the celebrant who carried the figure of Nostra Senora de Monte , richly embroidered in vellum ; she who has established her verdure and flower - encircled throne in such magnificence on the heights of Funchal .	1868	bl603273
incense|powder	fragrant|fragrant	fragrant|fragrant	Few knew why this was , but the procession advanced advanced out of the temple gate , so it belonged to it ; and as the girl passed , seated calmly now in her litter , flowers were cast on her , incense was burned before her , and fragrant powder thrown over her , with blessings .	1863	bl603274
cloud of incense	fragrant|fragrant	fragrant|fragrant	The ruby eyes of the Goddess gbttered with a weird brdliance from among the cloud of incense burning before her ; and the fragrant smoke , issuing from the door , wreathed itself about her form and ascended to the roof , and hung about the piUars of the room .	1863	bl603274
of really good Turkish tobacco|incense|incense	fragrance|smelling|smelling incense|incense	mild|sweet smelling|smelling	Pipes were duly brought , and continually replenished by the watchful handmaids handmaids ; and who can ever despise the mild fragrance of really good Turkish tobacco , with the sweet smelling incense that accompanies it when smoked by the higher classes , or deny its soothing influence I The pipes , too , were so gorgeous in themselves , Avith their solid mouthpieces mouthpieces of that pale clouded amber universally esteemed by connoisseurs , and round the centre of each mouthpiece was a ring of large diamonds .	1863	bl603284
frankincense	perfumes	damned	Where myrrh and frankincense is thrown , The altar ' s built to gods unknown , O let my sovereign never dwell ! â   Such damned perfumes are fit for hell .	1868	bl603299
incense	stink		Wealth in the gross is death , but life diffused ; As poison heals , in just proportion used : In heaps , like ambergrise , a stink it lies ; But , well dispersed , is incense to the skies .	1868	bl603299
