Smell_Source	Smell_Word	Quality	Sentence	year	Book
gloves	scented|scented	scented|scented	When he issued from the powder - room in his gold - laced uniform , with scented gloves and carefully - adjusted queue , he presented the image of a young gentleman so clearly equal to the most flattering emergencies that Alfieri broke into a smile of half - ironical approval .	1901	wi4263
gloves	perfumes|perfumed|perfumed	perfumed|perfumed	Oh , Frank ! Frank ! have you come out on purpose to break the hearts of all Bideford burghers ' daughters ? And if so , did you expect to further that triumph by dyeing that pretty little pointed beard ( with shame I report it ) of a bright vermilion ? But we know you better , Frank , and so does your mother ; and you are but a masquerading angel after all , in spite of your knots and your perfumes , and the gold chain around your neck which a German princess gave you ; and the emerald ring on your right fore - finger which Hatton gave you ; and the pair of perfumed gloves in your left which Sidney ' s sister gave you ; and the silver - hilted Toledo which an Italian marquis gave you on a certain occasion of which you never choose to talk , like a prudent and modest gentleman as you are ; but of which the gossips talk , of course , all the more , and whisper that you saved his life from bravoes — a dozen , at the least ; and had that sword for your reward , and might have had his beautiful sister ' s hand beside , and I know not what else ; but that you had so many lady - loves already that you were loth to burden yourself with a fresh one .	1855	wi23501
of the gloves	inhaled|odour		He stepped twice on each step , the better to enjoy their effect and at the same time he deeply inhaled the odour of the gloves .	1914	wi13027
Kate ' s glove|it	smell		He took out Kate ' s glove , which the wolf had brought to him in the willows , and allowed him to smell it .	1919	wi13906
Polish|gloves	scent		And this sum was not only sufficient for his board and lodging , but even for such luxuries as an overcoat lined with Polish beaver , gloves , scent , and photographs ( he often had photographs taken of himself and used to distribute them among his friends ) .	1916	wi12372
of his hand or glove	smell		When she met a person whom she had met before she instantly recognized him by the smell of his hand or glove .	1877	wi651
his hand|his hand|his glove	smelled|impression|smelling	so strong	If it were a stranger she smelled his hand , and the impression was so strong that she could recognize him long after by again smelling his hand , or even his glove , if just taken off .	1877	wi651
one glove|it|the hand of each	smell|smell		If half a dozen strangers should throw each one his glove into a hat , and they were shaken up , she would take one glove , smell it , then smell the hand of each person , and unerringly assign each glove to its owner .	1877	wi651
fox - glove	smell	peculiar	fox - glove have a bitter nauseous taste , but do r > ss any peculiar smell : I have long been used with consick ar - able advantage , in the preparation el an ointnn nt for sores aud scro - phulous tumors .	1802	wi18796
a woman ’ s glove	fragrant|fragrant	fragrant|fragrant	”   But upon the icy slab lay a woman ’ s glove still warm and fragrant .	1895	wi18903
of kid gloves|of flowers	smell|scent	strong	The smell of kid gloves mingled with the strong scent of flowers .	1920	wi22711
Lavender|apparrell|gloves|leather	perfume		Lavender is little used in inward physicke , but outwardly ; the oyle for cold and benammed parts , and is almost wholly spend with us for to perfume linnen , apparrell , gloves , leather , & c .		wi17077
dish of roses|a|pair of|gloves of Martial	scented|scented	scented|scented	A dish of roses , a few French romances , a manteau girdle , a copy of the Annus Mirabilis of Dryden , a pair of scented gloves of Martial , and a cittern in the corner completed the gently bred disorder of the room .	1903	wi15327
gloves|stockings	perfumes		Manufactures of silks , perfumes , gloves , stockings , and caps — the last three made from the byssus of the Pinna iq .	1921	wi3127
rose|glove	scented|scented	scented|scented	They , too , had killed , at joust and tournament , so that the lady of their desire would toss them rose or scented glove from tapestried balconies .	1925	wi3601
Gloves|of violets	odour	the faintest	""""""" Gloves , if you please ! — a stack of them with I can ' t tell you how many buttons , and the faintest odour of violets ."""	1919	wi20597
gloves	scent		Dull northern brains , in these deep arts unbred , Know nought but to cut throats , or knock o ' th ' head ; No sleight of murder of the subtlest shape , Your busy search and observation ' scape ; Legerdemain of killing , that dives in , And juggling steals away a life unseen ; How gaudy fate may be in presents sent , And creep insensibly by touch , or scent ; How ribands , gloves , or saddle - pommel may An unperceived , but certain death convey , Above the reach of antidotes , above the power Of the famed Pontick Mountebank to cure ; Whate ' er is known to quaint Italian spite , In studied poisoning skilled , and exquisite , Whate ' er great Borgia , or his sire could boast , Which the expense of half the conclave cost .	1854	wi11655
of hot - house flowers|kid gloves	scent		And then there was a sound of children ' s voices and laughter as they all came trooping in , with a crisp rustle of delicate dresses and a scent of hot - house flowers and kid gloves that reached Dandy where he lay ; it reminded him of long ago , when Hilda had had parties and he had been washed and combed and decked out in ribbons for the occasion , and children had played with him and given him nice things to eat — they had generally disagreed with him , but now he only remembered the petting and pleasure of it all .	1892	wi6654
gloves	scented|scented	scented|scented	Should I imprison in my hand that little hand with the dangling , scented gloves which had just tapped my lips ? Should I dare to kiss her there and then , or slip my arm around her waist ? Or dared I even sit closer ? Well , I didn ' t dare .	1913	wi29170
a|glove|a dead flower	scented|scented|smell	scented|scented	Never have I been much of a ladies ' man , being more concerned with fighting and kindred arts which have ever seemed to me more befitting a man than mooning over a scented glove four sizes too small for him , or kissing a dead flower that has begun to smell like a cabbage .	1918	wi5889
double|single peonies|poppies|larkspur|fox - glove|clove pinks|phlox|their	fragrance		Painted so you can call them by name : double and single peonies , poppies , larkspur , fox - glove , clove pinks and phlox — you can almost catch their fragrance .	1900	wi7033
gloves	perfumes		The seventeenth earl , a courtier and poet , at the court of Elizabeth , did not disdain to introduce gloves and perfumes into England .		wi7610
gloves|green|morocco shoes	perfumed|perfumed	perfumed|perfumed	The perfumed gloves , red , green , and sky - blue stockings , and morocco shoes of different colors , also continued to be the fashion .	1877	wi7908
Gloves	perfume	faint	You should have seen him in the street Of the little Boston of Winthrop ' s time , His rapier dangling at his feet Doublet and hose and boots complete , Prince Rupert hat with ostrich plume , Gloves that exhaled a faint perfume , Luxuriant curls and air sublime , And superior manners now obsolete ! He had a way of saying things That made one think of courts and kings , And lords and ladies of high degree ; So that not having been at court Seemed something very little short Of treason or lese - majesty , Such an accomplished knight was he .	1863	wi14216
This glove	odor	irreproachable	This glove , wherever it had not touched the muddy ground , was of irreproachable odor .	1844	wi14867
gloves	perfumed|perfumed	perfumed|perfumed	It was one of those perfumed gloves that lovers like to snatch from a pretty hand .	1844	wi14867
of your gloves	fragrance|perfume|It	singular|faint|delicious|agreeable	""""""" """" By the by , """" said the professor , looking uneasily about him , """" what singular fragrance is this in your apartment ? Is it the perfume of your gloves ? It is faint , but delicious ; and yet , after all , by no means agreeable ."""	1854	wi14980
his water -|his wall -|autumn garden|its|of foxgloves|of mignonette	fragrant|fragrant	fragrant|fragrant	""""""" She eulogizes his green Indian corn , his Carolina beans , his water - melons , and his wall - fruit ; and concludes by declaring that she """" never saw a more glowing or a more fragrant autumn garden than that at Botley , with its pyramids of hollyhocks , and its masses of China asters , of foxgloves , of mignonette , and of varied geranium ."""		wi10649
of kid gloves	smell		"""Fancy calling flowers on a mantelpiece a ' garden ' ! How charming , how childlike ! Then she had a way , on Sunday mornings , when she descended to the parlour all ready for chapel , of shutting the door at the foot of the stairs with a little bang , shaking herself , and turning round swiftly as if for his inspection , as if saying : """" Well , what about this ? Will this do ? """" A phenomenon always associated in his mind with the smell of kid gloves ! Invariably she asked him about the colours and cut of her dresses ."""	1908	wi10697
of black kid gloves	odour	slight	And the trunk and the box were brought down , and there was a slight odour of black kid gloves in the parlour .	1908	wi10697
furni - ture|gloves|silk|hammers	perfumes		y jail , and the Lackawanna depot , Norwich is of considerable importance as an industrial centre , having railroad shops , a blast furnace , stone qviarries , and manufac - tories of drugs anil medicines , perfumes , furni - ture , gloves , silk ribbons , hammers , etc .	1905	wi27333
waters|silks|byssus gloves|caps|shoes	scented|scented	scented|scented	Local manufactures are essences , scented waters , silks , and byssus gloves , caps , and shoes .	1886	wi27371
gloves|bottles of cut glass	scent		"""There , in a row , stood a number of ladies ' boots and shoes , different sizes ; a wardrobe stood open , I looked in , dresses of dark silk and satin , bonnets , hats ; on the dressing - table great ivory hair brushes , gloves , handkerchiefs , scent bottles of cut glass , a curling tongs and spirit lamp which was lit , a little strip of paper on which was written , """" Help yourself to whatever you require ."""	1897	wi21014
embroidered gloves|sweet|bags|leather jerkins	perfumed|perfumed|perfumes	perfumed|perfumed|costly	To him is assigned the credit of first introducing from Italy into this country embroidered gloves , sweet - bags , perfumed leather jerkins , and costly washes or perfumes ( Stow ) .	1885	wi21205
of black kid gloves	smelled		Now I remembered that the room had smelled of black kid gloves .	1922	wi21276
of|of kid gloves	smelled		Strange , when people went away and left you , how Something stayed behind ! A shadowy , wistful something , that smelled of kid gloves ! We slept till ten next morning .	1922	wi21276
GLOVES	Perfume		GLOVES , Perfume for .	1870	jw268199
plants|hem - lock|henbane|foxglove	aromatic|aromatic|odour	aromatic|aromatic|greatly	In many articles , such as aromatic plants , odour and acrimony are greatly impaired by age ; but in others , of eminent activity , it often happens that the virtue is diminished or entirely lost , and that dangerous uncertainties result from their employment ; this happens in regard to hem - lock , henbane , and more especially foxglove .	1833	jw268434
foxglove|lily|wild thyme|water - mint|marjoram	scents|smell	most disagreeable	Among the scents figure foxglove , lily , wild thyme , water - mint , and marjoram , every one of which , when rubbed on the skin , produces a most disagreeable smell .	1879	jw268750
