Smell_Source	Smell_Word	Quality	Sentence	year	Book
of ozone	odour	distinct	â   The change in the look of the liquid was very striking , from the dull greenish - brown of the sand filtrates to the bright sparkling and colourless or faint bluish tint of the treated water , which has at first a distinct odour of ozone , 202 WATER SUPPLY but evolves numerous bubbles of oxygen and rapidly becomes inodorous and tasteless .	1914	jw2313760
ozone|stances|cumarin|benzoin	odoriferous|odoriferous	odoriferous|odoriferous	It is unnecessary to refer here to how Blackley endeavored to divest agents mentioned by other authors ( ozone , odoriferous sub - stances , like cumarin , benzoin , etc .	1902	jw2312548
of the ozone	odour		( 4 ) Note the odour of the ozone .	1898	jw2312565
OZONE	odour	penetrating	OZONE is a substance of penetrating odour , which , according to M .	1911	jw233054
of ozone	odour	unmistakeable	If the head be held directly over a fine platinum wire , rendered red hot by n current of electricity passing through it , an unmistakeable odour of ozone will be perceived .	1860	jw233396
ozone|of plants	odour		In his own person ZL * Z \ i CaSeiS1 ' he Clear ] ^ 0ws all the agents hitherto ' supposed to be severally productive of asthma , as ozone , heat , strong sunlight , the volatile principle on which the odour of plants depends , oleo - resms , dust , unless it contains pollen , are powerless to produce a paroxysm .	1886	jw233675
of ozone	odour	intense iodine	At the works in Bethnal Green there is al present in operation an apparatus which produces a powerful stream of ozone â   sufiiciently strong , indeed , to render it unpleasant to stop in the apartment when the plant has been at work for a few moments , and an intense iodine odour begins to manifest itself .	1893	jw233960
the|the air of ozone	odour|olfactory|odour		It was formerly believed that this odour was due to a peculiar state of the olfactory nerve excited by electricity ; but we now know , from the researches of Professor Schonbein and others , that the odour arises from the presence in the air of ozone , which is formed out of hydrogen ANESTHESIA .	1864	jw239722
of ozone	odour		The odour of ozone is hardly ever perceived near voltaic piles and induction machines â  ¢ this is due to the circumstance that voltaic , as well as induc - tion sparks , are always accompanied w r ith a development of heat , by which ozone is destroyed as soon as liberated .	1864	jw239722
of ozone	smell		300Â ° ; it does not oxidise in dry air , but in presence of moisture oxidation proceeds slowly , with the smell of ozone and the formation of an acid liquid ( Personne , C .	1894	jw237126
ozone	odour	peculiar	The peculiar odour in the air about an acting electric machine is also due to the chemical effects of electrical discharges ; the molecules of oxygen are de - composed and rearranged in a modification known under the name of ozone .	1893	jw237176
ozone	odour	peculiar	A peculiar modification of oxygen , known as Ozone , is pro - duced under certain circumstances , as when a succession of electric sparks is passed through air ; a large portion of the oxygen is then converted into ozone , which has a peculiar odour , is much denser than oxygen , and seems to be a more active form of this gas , containing three atoms of that element con - densed into one ; it can be formed by other means , and in the course of the slow oxidation of phosphorus and other substances , is produced in small quantities .	1877	jw237520
ozone	smell|smell		bein showed that the smell was due to the formation of a definite substance , which he named ozone ( oÂ £ eiv , to smell ) , and described other methods by which the new substance could be obtained .	1913	jw237820
of ozone	smell		If a freshly scraped stick of phosphorus is exposed to the air for a short time in a covered gas jar , the smell of ozone can readily be detected , and a strip of moist filter - paper impregnated with potassium iodide and starch ( see tests for ozone ) suspended in the jar will turn blue .	1913	jw237820
of Ozone	Odour		"""Hillis , BSc , PRD , of the Electricity Council Research Centre , gave a paper on the """" Production of Ozone and its use in Odour Control """" and Mr ."""	1977	jw232934
SAVARS Gutta Percha|SAVARS|SAVARS|Salts|SAVARS Juniper Tar Soap SAVARS Knife Polish SAVARS Lavender Water SAVARS|SAVARS|SAVARS|SAVARS|SAVARS Metal Polishing Paste SAVARS Nail Trimmers SAVARS Nipple Shields|Oatmeal Soap|Odorators|SAVARS|Ozone Water SAVARS Parcel Post|SAVARS|Sachets SAVARS|SAVARS Poison|SAVARS	Smelling|Perfume	Inexhaustible	"""SAVARS Gutta Percha Tissue SAVARS House Thermometer SAVARS Improved Higginson Enema SAVARS Inexhaustible Smelling Salts SAVARS Jewellery Requisites SAVARS Juniper Tar Soap SAVARS Knife Polish SAVARS Lavender Water SAVARS Lint SAVARS Lip Salve SAVARS Marking Ink ( Guaranteed ) SAVARS """" Bdiay Blossom """" Requisite ! SAVARS Medicine Droppers SAVARS Metal Polishing Paste SAVARS Nail Trimmers SAVARS Nipple Shields SAVARS Oatmeal Soap SAVARS Odorators ( Folding ) SAVARS Obstetric Binders SAVARS Ozone Water SAVARS Parcel Post Envelopes SAVARS Perfume Sachets SAVARS Perfumery SAVARS Poison Stoppers SAVARS Pomadesâ   Cantharadine , Castor Oil , Crystal - lized , Floral , Fossiline , Marrow ."""	1894	jw235595
Ozone|organic matter	odour	unpleasant	Ozone is more ex - pensive and difficult to employ than chlorine , and organic matter in water may give rise to an unpleasant odour after the use of either of these steriUzing agents .	1895	jw23156
ethereal oil|ozone	aroma|aroma|smell	peculiar|distinctly perceptible	The quantity of ethereal oil which gives its peculiar aroma to grape - wine has been estimated at one - forty - thousandth only of the bulk of the wine , and that which gives the aroma to roasted coffee , at one - fifty - thousandth of its weight ; but ozone is distinctly perceptible to the smell when mixed with 500 , 000 times its bulk of air .	1879	jw23277
OZONE|HYDROGEN	odor	fresh|penetrating	What is the freezing point of this solution ? CHAPTER XVII OZONE AND HYDROGEN PEROXIDE A fresh , penetrating odor , resembling that of very dilute chlorine , was noticed by van Marum ( 1785 ) near an electrical machine in operation .	1916	jw23366
ozone	odor		Schonbein ( 1840 ) showed that the odor was that of a distinct substance , which he named ozone ( Gk .	1916	jw23366
ozone|peroxide of hydrogen|chlo - rine	fumes	red	Nitrous acid turns starch and potassium iodide paper blue ; so also do ozone , peroxide of hydrogen , and chlo - rine ; but the latter do not possess the red fumes , nor do they show an acid reaction .	1903	jw23419
Ozone	odour	characteristic	Ozone is not soluble in water ; hydrogen peroxide is , and gives a blue colour on addition of chromic acid ! Ozone possesses a characteristic odour ; a bichromate paper is turned from yellow to green if much sulphurous acid be present .	1903	jw23419
permanganate of potash|peroxide of hydrogen|ozone	oxidizing		Moreover it is evident that free exposure to air or to oxidizing agents as permanganate of potash , peroxide of hydrogen , ozone ! etc .	1903	jw23419
White phosphorus|its|a|of ozone and phosphorous oxide	vapour|odour	odourless	White phosphorus is volatile at ordinary temperatures , and its vapour when pure is said by Schonbein to be odourless ; the odour that is perceived is a mixture of ozone and phosphorous oxide .	1902	jw23442
Ozone	smell	peculiar	â   Ozone is a colorless gas , hardly soluble in water , and having the peculiar smell noted in the air after thunder - storms .	1896	jw23597
Ozone	oxidizing	powerful	Ozone has powerful oxidizing properties due to its third unstable atom of oxygen , oxidizing silver , which oxygen of itself does not .	1896	jw23597
it|fumes|fumes of phosphorous acid|small amounts of ammonium nitrate|peroxide of hydrogen|ozone	fumes|fumes|odor	white|peculiar	It is insoluble in water , in which it is kept , since in moist air it gives off a feeble glowing light , accompanied by white fumes of phosphorous acid ( H3P03 ) and small amounts of ammonium nitrate , peroxide of hydrogen , and ozone , to which latter the peculiar odor is ascribed .	1896	jw23597
Ozone|of flowers	odours		Ozone oxidizes what it comes in contact with ; the odours of flowers , uniting with oxygen , form peroxide of hydro - gen ; and the earth absorbs .	1883	jw23621
Ozone	smell		Ozone ( p ' - zo7i ) \ b ^ uv , to smell ] .	1896	jw2315440
Ozone|Antozone|of hypochlorite of lime	odour|oxidizing	strong	At the meeting of the British Association at Cambridge , in 1862 , he read the results of an elaborate investigation into the post - mortem appearances met with in animals slowly poisoned by daily minute doses of arsenic ; also a paper on â   Ozone and Antozone , â   exhibiting a rare form of fluorspar ( given to him by Professor Baron von Liebig ) , possessing the extraordinary property of emitting a strong odour of hypochlorite of lime when pounded in a mortar , and yielding to distilled water an oxidizing agent , which , by its reactions with different chemicals , he showed was , as Schonbein had asserted , antozone .	1899	jw2315679
Ozone|its|its	smell|smell	peculiar|somewhat chlorous|intensely active	2 - 695 Nou - nitrogeuous matter and loss 1 - 395 Water 80385 100 000 Ozone and Antozoneâ   Ozone ( from ozo , I smell ) is a peculiar variety of oxygen , distin - guished from ordinary oxygen by its greater weight , its peculiar and somewhat chlorous smell , its intensely active oxidising powers , and the ease with which it passes into com - mon oxygen .	1876	jw2315701
ozone|tric|tric|of electricity	smell|odour|smell	peculiar	The history of ozone is as follows : In 1785 , Van Marum observed the production of a peculiar smell when elec - tric sparks were passed through oxygen , and considering electricity a material substance , he called this odour â   the smell of electricity .	1876	jw2315701
ozone	Odours		Odours and ozone .	1893	jw2315843
Nose|leaves of bats|substances|pure|epithelium|Owen|Ozone|Pacini ' s corpuscles|48|49	olfactory|olfactory|Odorous|Odours|odours	olfactory|olfactory	, sensitive layer of retina , 143 Mueller ' s sustentacular fibres , 103 MuNK , sensory centres , 31 , 34 Muscas vohtantes , 141 Muscles of the eye , 172 Muscular sense , 36 , 68 Index 315 Musical tones , 240 Myopic eye , 138 Mysis , experiment on , 265 , 272 Nares , anterior and posterior , 81 Nasal cartilages , 81 ; mucous membrane , 81 ; cavities , 80 Near point of vision , 137 Nerves , afferent and efferent , 10 ; their structure , 1 1 Nerve current , 5 ; rate of , 6 ; cells , their origin , 9 ; matter , 3 Nerves , fatigue of nerve , 4 ; of the nose , 82 ; of the tongue , 78 Nerve - endings in the tactile hairs , 50 ; free , 45 ; in corpuscles , 45 Neuro - epithelium , 8 Neuroglia , 28 Newton , analysis of light , 116 NiLSSON , voice of , 245 Nodal points , 126 , 129 Noises , 240 , 262 Normal eye , average , 128 Nose , vestibular portion of , 83 ; respiratory , 83 ; olfactory , 84 ; Nose - leaves of bats , 52 Oblique muscles , 172 Occipital lobe of brain , 26 Occipito - angular area , a visual centre , 31 ; blindness resulting from destruction of , 32 Odoroscope , 90 Odorous substances , their chemi - cal nature , 87 Odours , their influence on respira - tion , 94 ; and heat absorption , 89 ; pure and mixed , 93 ; and surface tension , 90 Olfactory cells , 85 ; epithelium , 84 ; lobes , 83 ; nerves , 83 Ophthalmoscope , its principle , 143 Optic commissure , 109 ; lobes , 23 ; nerve , 109 ; papilla , 149 ; pore , 102 ; thalami , 23 ; tracts , 22 , 110 Orbits , 170 Organ of Corti , 231 Otoconia , 227 Otoliths , 227 Overtones , 253 Owen on tactile hairs , 52 Ozone and odours , go Pacini ' s corpuscles , 46 , 48 , 49 ; their fimction , 53 Pain , 67 ; its quality , 68 Papillae , 42 ; filiform , fungiform , circumvallate , 70 ; foliatae , 71 Parietal lobe of brain , 26 Partial tones , 253 Peduncles , cerebral , 22 Perception time , 7 Perilymph , 228 Perspective , aerial , 188 Petit , canal of , 106 Phakoscope , 136 Phalangae , 236 Phase of vibration , affecting quality of tone , 257 Phosgenes , 152 Pigments , 157 Pitch of musical tones , 242 Pituita , 82 Points , remote and near , of vision , 137 Pons Varolii , 21 .	1893	jw2315843
